,date,open,high,low,close,adjclose,volume,sma_20,sma_50,ema_20,ema_50,macd_value,macd_price_signal,rsi_20,rsi_50,sma_diff,sma_signal,ema_diff,ema_signal,macd_diff,macd_signal,target
39,2014-11-17,28.5674991607666,29.31999969482422,28.325000762939453,28.497499465942383,25.61276626586914,186986800,27.06274995803833,,27.159799756667237,26.501922625558535,0.6663681962165562,0.5487855307942416,75.60007269256586,,,False,0.6578771311087017,True,0.11758266542231455,True,True
40,2014-11-18,28.485000610351562,28.922500610351562,28.47249984741211,28.86750030517578,25.945316314697266,176896000,27.22524995803833,,27.325169155709073,26.617010185055257,0.7117566975137279,0.5813832305201448,77.72973932062827,,,False,0.7081589706538161,True,0.1303734669935831,True,True
41,2014-11-19,28.860000610351562,28.934999465942383,28.450000762939453,28.667499542236328,25.76555824279785,167476800,27.371249961853028,,27.45494946576065,26.715835958430983,0.723755543612377,0.6098601156840628,74.05212681789595,,,False,0.739113507329666,True,0.1138954279283142,True,True
42,2014-11-20,28.727500915527344,29.21500015258789,28.712499618530273,29.077499389648438,26.134052276611328,173582000,27.514749908447264,,27.61159588205596,26.82864604507522,0.7564579709855934,0.6391816822667847,76.45587891454595,,,False,0.7829498369807375,True,0.11727628871880869,True,True
43,2014-11-21,29.377500534057617,29.392499923706055,29.00749969482422,29.11750030517578,26.17000389099121,228717200,27.655374908447264,,27.756791431970342,26.937051210368125,0.7764894125854482,0.6666447235607085,76.67776026255859,,,False,0.8197402216022169,True,0.10984468902473976,True,True
44,2014-11-24,29.212499618530273,29.6924991607666,29.155000686645508,29.657499313354492,26.65534019470215,189803200,27.824374866485595,,27.939837060869618,27.06485644144293,0.8251119791399297,0.6983395551811701,79.43215695410689,,,False,0.8749806194266867,True,0.12677242395875965,True,True
45,2014-11-25,29.767499923706055,29.9375,29.362499237060547,29.399999618530273,26.423906326293945,275361600,27.96012487411499,,28.080306729309612,27.173715092466637,0.8337533896876153,0.725423265812037,74.98685251754881,,,False,0.9065916368429754,True,0.10833012387557828,True,True
46,2014-11-26,29.485000610351562,29.774999618530273,29.457500457763672,29.75,26.738479614257812,163073200,28.105874919891356,,28.24077896155578,27.29293274718684,0.8582061949551125,0.7519805919508563,76.84119320054097,,,False,0.9478462143689406,True,0.10622560300425621,True,True
47,2014-11-28,29.8174991607666,29.850000381469727,29.512500762939453,29.732500076293945,26.72275161743164,99257600,28.255249881744383,,28.384021778250077,27.405032442228666,0.8661758961334769,0.7748201621268154,76.5425393755255,,,False,0.9789893360214101,True,0.09135573400666153,True,True
48,2014-12-01,29.702499389648438,29.8125,27.8174991607666,28.767499923706055,25.85543441772461,335256000,28.343624877929688,,28.4208163822617,27.467219873476285,0.7871758159485438,0.7772913369783937,62.45304995831591,,,False,0.9535965087854166,True,0.009884478970150101,True,True
49,2014-12-02,28.375,28.9375,28.1875,28.657499313354492,25.75657081604004,237395600,28.408999824523924,26.625400009155275,28.4435098846678,27.52120111710673,0.7077007776614508,0.7633730264662394,61.10345859753458,,1.7835998153686496,True,0.9223087675610699,True,-0.055672248804788604,False,True
50,2014-12-03,28.9375,29.087499618530273,28.77750015258789,28.982500076293945,26.04867172241211,172253600,28.50062484741211,26.69185001373291,28.495155818671623,27.587069396203113,0.6628149592799311,0.7432611833923248,63.55295412486318,63.8532297754803,1.8087748336791982,True,0.9080864224685108,True,-0.08044622411239377,False,True
51,2014-12-04,28.9424991607666,29.299999237060547,28.822500228881836,28.872499465942383,25.949804306030273,168178000,28.583499813079833,26.76055000305176,28.53129179205494,27.644672831996353,0.6114573371592655,0.7169001733540922,62.158345899560715,63.04120079834526,1.8229498100280743,True,0.8866189600585876,True,-0.10544283619482664,False,True
52,2014-12-05,28.997499465942383,29.020000457763672,28.65999984741211,28.75,25.839710235595703,153275600,28.662249851226807,26.846199989318848,28.552225174964683,27.69392970696711,0.5546255269373788,0.684445006904355,60.599507590913994,62.143162142540994,1.8160498619079597,True,0.8582954679975714,True,-0.12981947996697618,False,True
53,2014-12-08,28.524999618530273,28.662500381469727,27.905000686645508,28.100000381469727,25.255504608154297,230659600,28.70462484359741,26.90444999694824,28.508961622330364,27.711929248570073,0.45267657019060437,0.6380910485760609,53.1540215988263,57.693278985180946,1.8001748466491705,True,0.7970323737602918,True,-0.18541447838545655,False,True
54,2014-12-09,27.547500610351562,28.575000762939453,27.337499618530273,28.530000686645508,25.64197540283203,240832000,28.770749855041505,26.974500007629395,28.51097352728182,27.748006817283265,0.40148835900328805,0.5907702893515315,56.84614031997749,59.643990558119995,1.7962498474121098,True,0.7629667099985546,True,-0.18928193034824348,False,True
55,2014-12-10,28.602500915527344,28.712499618530273,27.885000228881836,27.987499237060547,25.154394149780273,178261200,28.798874855041504,27.030499992370604,28.460934658844444,27.758517269711746,0.3140702160709061,0.5354300676430553,51.45995513820714,56.301939263143886,1.7683748626708997,True,0.7024173891326981,True,-0.2213598515721492,False,True
56,2014-12-11,28.065000534057617,28.450000762939453,27.834999084472656,27.905000686645508,25.080249786376953,165606800,28.80349988937378,27.092700004577637,28.40781166210427,27.764916008358675,0.23550115852875564,0.4754441062728941,50.69111865635784,55.816618047966784,1.7107998847961419,True,0.6428956537455939,True,-0.23994294774413844,False,False
57,2014-12-12,27.614999771118164,27.967500686645508,27.395000457763672,27.4325008392334,24.655576705932617,224112400,28.764874935150146,27.14185001373291,28.314644209591552,27.7504599058376,0.13397656032095284,0.4071504335516481,46.50248400484675,53.139587185899956,1.6230249214172368,True,0.5641843037539509,True,-0.27317387323069525,False,False
58,2014-12-15,27.674999237060547,27.899999618530273,26.587499618530273,27.0575008392334,24.31852912902832,268872400,28.69049997329712,27.184900016784667,28.194589000401994,27.720452639292372,0.023298629730010845,0.33037992572424457,43.499643318683546,51.15274962384965,1.5055999565124516,True,0.4741363611096219,True,-0.3070812959942337,False,False
59,2014-12-16,26.592500686645508,27.540000915527344,26.565000534057617,26.6875,23.985986709594727,243162800,28.6,27.22055000305176,28.05070183554498,27.67590468690919,-0.09291420193099498,0.2457209704537252,40.76564470097144,49.29703845768989,1.3794499969482423,True,0.3747971486357926,True,-0.3386351723847202,False,False
60,2014-12-17,26.780000686645508,27.459999084472656,26.704999923706055,27.352500915527344,24.583675384521484,213647200,28.524250030517578,27.273850021362303,27.98405779509501,27.662011651238185,-0.1302950786652204,0.17051766843095612,47.06053377617645,52.46000083245308,1.2504000091552747,True,0.3220461438568236,True,-0.3008127470961765,False,False
61,2014-12-18,27.967500686645508,28.162500381469727,27.665000915527344,28.162500381469727,25.31167984008789,236024800,28.499000072479248,27.33310001373291,28.0010867077665,27.683431864854555,-0.09398517043241839,0.11761704877350442,53.40882656131078,55.88077926480053,1.1659000587463382,True,0.3176548429119457,True,-0.21160221920592281,False,False
62,2014-12-19,28.065000534057617,28.309999465942383,27.915000915527344,27.94499969482422,25.116195678710938,353719200,28.442375087738036,27.38690002441406,27.995735312225683,27.69458663353071,-0.08169190784566638,0.07775522617258078,51.65790584516994,54.80034367424691,1.055475063323975,True,0.30114867869497175,True,-0.15944713401824717,False,False
63,2014-12-22,28.040000915527344,28.372499465942383,27.99250030517578,28.235000610351562,25.37683868408203,180670000,28.398250102996826,27.447950019836426,28.018560206314675,27.71755423705196,-0.04815145298163159,0.05257387453514771,53.78436713280558,55.95887425112898,0.9503000831603998,True,0.3010059692627145,True,-0.1007253275167793,False,False
64,2014-12-23,28.3075008392334,28.332500457763672,28.114999771118164,28.135000228881836,25.286956787109375,104113600,28.322125148773193,27.511600036621093,28.029666339334224,27.735237620956436,-0.029253713475220877,0.03620834871482835,52.93911288351611,55.45870349901291,0.8105251121520993,True,0.2944287183777874,True,-0.06546206219004923,False,False
65,2014-12-24,28.145000457763672,28.177499771118164,28.002500534057617,28.002500534057617,25.167875289916992,57918400,28.25225019454956,27.577900047302247,28.027075614804854,27.746523619156147,-0.024623927799780176,0.024041888524219717,51.80362867763515,54.79650328788551,0.6743501472473135,True,0.2805519956487075,True,-0.0486658163239999,False,False
66,2014-12-26,28.024999618530273,28.6299991607666,28.002500534057617,28.497499465942383,25.61276626586914,134884000,28.18962516784668,27.660150032043457,28.071932793690465,27.778140640403766,0.01855961642848669,0.022945433752686137,55.55263550585469,56.76449578592979,0.5294751358032208,True,0.2937921532866987,True,-0.004385817324199445,False,False
67,2014-12-29,28.447500228881836,28.6924991607666,28.424999237060547,28.477500915527344,25.594789505004883,110395600,28.12687520980835,27.748400039672852,28.11060115323569,27.80749986372216,0.05059150363572584,0.028474649150911135,55.36947032932995,56.66279657284442,0.3784751701354985,True,0.3031012895135312,True,0.022116854484814708,True,False
68,2014-12-30,28.40999984741211,28.479999542236328,28.02750015258789,28.1299991607666,25.282468795776367,119526000,28.095000171661376,27.822650032043455,28.11245043550265,27.821001097457074,0.04751551827756373,0.03228282375953774,52.220188303622,54.918221427608444,0.2723501396179202,True,0.2914493380455774,True,0.015232694518025988,True,False
69,2014-12-31,28.204999923706055,28.282499313354492,27.552499771118164,27.594999313354492,24.801624298095703,165613600,28.041875171661378,27.875750007629396,28.063124658971752,27.811564666689566,0.002067217150212741,0.02623970144327421,47.81301278783669,52.38446552536965,0.16612516403198185,True,0.2515599922821856,True,-0.02417248429306147,False,True
70,2015-01-02,27.84749984741211,27.860000610351562,26.837499618530273,27.332500457763672,24.56569480895996,212818400,27.959375190734864,27.910050010681154,27.993484280574172,27.791612561365845,-0.054419769384345784,0.010107805154141503,45.815963039093354,51.20174867689275,0.04932518005371023,True,0.20187171920832725,True,-0.06452757453848729,False,True
71,2015-01-05,27.072500228881836,27.162500381469727,26.352500915527344,26.5625,23.873645782470703,257142000,27.843875217437745,27.926350021362303,27.85709884997363,27.740546593591365,-0.1592539341744974,-0.023764546278761227,40.58215443900564,47.96059011503303,-0.08247480392455842,False,0.11655225638226696,True,-0.13548938789573617,False,True
72,2015-01-06,26.635000228881836,26.857500076293945,26.157499313354492,26.565000534057617,23.875885009765625,263188400,27.734625244140624,27.933500022888182,27.73395918715398,27.691819753166293,-0.23937060956872713,-0.06688576256970968,40.6053479525755,47.971503826618175,-0.19887477874755888,False,0.042139433987689046,True,-0.17248484699901745,False,True
73,2015-01-07,26.799999237060547,27.049999237060547,26.674999237060547,26.9375,24.210683822631836,160423600,27.676500225067137,27.946150016784667,27.658059823180164,27.660622622912772,-0.26978600939595765,-0.10746581467004936,44.03117258186482,49.57888672933828,-0.26964979171753,False,-0.002562799732608312,False,-0.1623201947259083,False,False
74,2015-01-08,27.3075008392334,28.037500381469727,27.174999237060547,27.97249984741211,25.140913009643555,237458000,27.64862518310547,27.980050010681154,27.68802296089022,27.673493657025563,-0.20821366452465995,-0.12761538572743417,52.110084635098026,53.639698666380546,-0.3314248275756846,False,0.014529303864655674,True,-0.08059827879722578,False,False
75,2015-01-09,28.167499542236328,28.3125,27.552499771118164,28.002500534057617,25.167875289916992,214798000,27.649375247955323,28.00640003204346,27.717988107237222,27.687043794071183,-0.15521430111760637,-0.1331351690435695,52.32007989652869,53.74987243745166,-0.35702478408813576,False,0.03094431316603874,True,-0.02207913207403686,False,False
76,2015-01-12,28.149999618530273,28.157499313354492,27.200000762939453,27.3125,24.54772186279297,198603200,27.619750213623046,28.015950050354004,27.679352809217605,27.67164853821068,-0.16682868077691992,-0.13987387162278367,47.29884448250007,50.910443515887295,-0.3961998367309576,False,0.0077042710069257225,True,-0.026954809154136256,False,False
77,2015-01-13,27.857500076293945,28.200000762939453,27.227500915527344,27.55500030517578,24.765668869018555,268367600,27.625875186920165,28.032150039672853,27.667504890586955,27.66686286378038,-0.15472577092467432,-0.14284425156516503,49.10580913135875,51.82314508170173,-0.4062748527526878,False,0.000642026806573881,True,-0.01188151935950929,False,False
78,2015-01-14,27.260000228881836,27.622499465942383,27.125,27.450000762939453,24.671302795410156,195826400,27.64550018310547,28.04115005493164,27.646782579587352,27.65798184251658,-0.15183806044623438,-0.1446430133811056,48.35023065197877,51.40090496487759,-0.3956498718261727,False,-0.011199262929228126,False,-0.0071950470651287735,False,False
79,2015-01-15,27.5,27.514999389648438,26.665000915527344,26.704999923706055,24.00171661376953,240056000,27.64637517929077,28.028250045776367,27.557059094728242,27.619022616226353,-0.20715803765535412,-0.1571460184568643,43.366579567692426,48.5376641282702,-0.381874866485596,False,-0.06196352149811091,False,-0.05001201919848983,False,False
80,2015-01-16,26.75749969482422,26.895000457763672,26.299999237060547,26.497499465942383,23.81521987915039,314053200,27.603625106811524,28.015200042724608,27.456118220814545,27.573249434576756,-0.26465995847646084,-0.1786488067647207,42.094503272815594,47.78121363180645,-0.4115749359130838,False,-0.11713121376221025,False,-0.08601115171174015,False,False
81,2015-01-20,26.959999084472656,27.24250030517578,26.625,27.18000030517578,24.428634643554688,199599600,27.554500102996826,28.014500045776366,27.42981410122059,27.55722519976988,-0.25234080370047707,-0.19338720631853115,47.43314202389332,50.37685098621263,-0.4599999427795396,False,-0.12741109854929178,False,-0.058953597381945916,False,False
82,2015-01-21,27.237499237060547,27.764999389648438,27.0674991607666,27.387500762939453,24.615135192871094,194303600,27.526625156402588,28.018750076293944,27.425783264663885,27.55031980026937,-0.22328595941799634,-0.19936695699251858,48.939701752972006,51.130458636307125,-0.4921249198913564,False,-0.12453653560548616,False,-0.02391900242547776,False,False
83,2015-01-22,27.565000534057617,28.11750030517578,27.43000030517578,28.100000381469727,25.255504608154297,215185600,27.519875144958498,28.035700073242186,27.490008759967317,27.572651242404103,-0.1412221198783037,-0.1877379894855167,53.73253192850043,53.59947179048813,-0.5158249282836884,False,-0.08264248243678551,False,0.04651586960721302,True,False
84,2015-01-23,28.075000762939453,28.4375,27.88249969482422,28.2450008392334,25.38582992553711,185859200,27.525375175476075,28.05645008087158,27.56192729722406,27.59992778810518,-0.063767009059287,-0.16294379325672217,54.64454148120268,54.08123540568267,-0.5310749053955064,False,-0.038000490881120896,False,0.09917678419743517,True,False
85,2015-01-26,28.434999465942383,28.59000015258789,28.200000762939453,28.274999618530273,25.412790298461914,222460000,27.53900012969971,28.073450088500977,27.629851362652207,27.627277759196275,3.3139571797846656e-05,-0.13034840654004665,54.83840830611633,54.18166426196398,-0.5344499588012681,False,0.002573603455932272,True,0.1303815461118445,True,False
86,2015-01-27,28.104999542236328,28.1200008392334,27.25749969482422,27.28499984741211,24.52300453186035,382274800,27.478375148773193,28.06290008544922,27.59700292870608,27.613428638402063,-0.02886575806853031,-0.1100518767705377,47.7484864060341,50.464914685462006,-0.5845249366760257,False,-0.01642570969598367,False,0.08118611870200738,True,False
87,2015-01-28,29.407499313354492,29.530000686645508,28.827499389648438,28.827499389648438,25.909360885620117,585908400,27.495875072479247,28.075350074768068,27.714210605639103,27.662490786391544,0.07173952878241607,-0.07369359555217092,56.88970248272808,55.33606788466258,-0.5794750022888202,False,0.051719819247558974,True,0.145433124334587,True,True
88,2015-01-29,29.079999923706055,29.797500610351562,28.889999389648438,29.725000381469727,26.716012954711914,337745600,27.575625133514404,28.09895008087158,27.905740323031583,27.745739898744514,0.22126767037183015,-0.014701342227475194,61.061911135138466,57.79992711807446,-0.5233249473571782,False,0.16000042428706962,True,0.23596901259930533,True,True
89,2015-01-30,29.600000381469727,30.0,29.212499618530273,29.290000915527344,26.325044631958008,334982000,27.66037521362305,28.114800109863282,28.03759081505459,27.80799950186109,0.3012268316236728,0.04848429266262624,58.18878640573181,56.264871968352296,-0.4544248962402335,False,0.2295913131934988,True,0.2527425389610466,True,True
90,2015-02-02,29.512500762939453,29.792499542236328,29.020000457763672,29.657499313354492,26.65534019470215,250956400,27.776625156402588,28.130600090026856,28.191884913911178,27.88248333236547,0.389730316863627,0.11673349760640889,59.86804479688051,57.24376844011117,-0.3539749336242686,False,0.30940158154570696,True,0.27299681925721814,True,True
91,2015-02-03,29.625,29.772499084472656,29.40250015258789,29.662500381469727,26.659833908081055,207662800,27.931625175476075,28.150500106811524,28.3319575744748,27.954093251469075,0.45502664450033237,0.18439212706734254,59.891120184289946,57.25705314972094,-0.21887493133544922,False,0.37786432300572415,True,0.27063451743298983,True,True
92,2015-02-04,29.625,30.127500534057617,29.577499389648438,29.889999389648438,26.864309310913086,280598800,28.097875118255615,28.166750106811524,28.480355971566382,28.031895665253522,0.5191330894790127,0.25134031961470565,60.96584336281667,57.86475261669319,-0.06887498855590835,False,0.44846030631286027,True,0.26779276986430706,True,True
93,2015-02-05,30.0049991607666,30.0575008392334,29.8125,29.985000610351562,27.056053161621094,168984800,28.250250148773194,28.18410011291504,28.62366722362179,28.11031294835377,0.5710151732027917,0.31527529038200464,61.42024679232463,58.11848179535881,0.06615003585815415,True,0.5133542752680214,True,0.2557398828207871,True,True
94,2015-02-06,30.0049991607666,30.0625,29.612499237060547,29.732500076293945,26.828216552734375,174826400,28.338250160217285,28.185600128173828,28.729278195193327,28.17538306095637,0.585025252148796,0.3692252827689011,59.48293855455309,57.18455962308377,0.15265003204345717,True,0.5538951342369565,True,0.21579996937989487,True,True
95,2015-02-09,29.637500762939453,29.959999084472656,29.607500076293945,29.93000030517578,27.006420135498047,155559200,28.434625148773193,28.19620014190674,28.84364036565362,28.245702218444983,0.605080104100999,0.4163962470587798,60.508524879004945,57.72673703852532,0.23842500686645351,True,0.5979381472086374,True,0.18868385704221918,True,True
96,2015-02-10,30.042499542236328,30.537500381469727,30.040000915527344,30.5049991607666,27.52525520324707,248034000,28.594250106811522,28.21130012512207,29.001874631769933,28.33616935304235,0.6597408475240059,0.4650651671711884,63.351458676553776,59.25938322368946,0.38294998168945327,True,0.6657052787275823,True,0.19467568035281746,True,True
97,2015-02-11,30.6924991607666,31.229999542236328,30.625,31.219999313354492,28.170413970947266,294247200,28.777500057220458,28.24105010986328,29.21313622081386,28.451548781719612,0.7520558843988496,0.5224633106349897,66.50739257474837,61.051159370238665,0.5364499473571769,True,0.7615874390942459,True,0.2295925737638599,True,True
